field_1,Codigo,Linea,Nombre,Latitude,Longitud,No_Lineas,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,geometry
2549,1702-19,1702,Calle Pedro Salazar Felix Y Nuevo Progreso,29.151361,-111.018996,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.018996 29.151361)
2550,1702-20,1702,Calle Pedro Salazar Felix Y De La Canela,29.149492,-111.018699,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.018699 29.149492)
2551,1702-21,1702,Calle Lazaro Mercado Y Blvd. Luz Valencia,29.146807,-111.019222,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.019222 29.146807)
2552,1702-22,1702,Calle Lazaro Mercado Y Villa Del Sauce,29.144849,-111.018924,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.018924 29.144849)
2553,1702-23,1702,Calle Lazaro Mercado Y Villa Bugambilia,29.143284,-111.018683,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.018683 29.143284)
2554,1702-31,1702,Blvd. Solidaridad Y Campo Verde,29.14283603,-110.9962335,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.9962335 29.14283603)
2555,1901-59,1901,Rebico Y Blvd. Solidaridad,29.136817,-110.994485,2,1901,1702,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.994485 29.136817)
2556,1702-36,1702,Calle Margarita Maza De Juarez Y Av. Nacori Grande,29.135849,-110.990772,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.990772 29.135849)
2557,1702-37,1702,Calle Margarita Maza De Juarez Y Granados,29.1345,-110.99057,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.99057 29.1345)
2558,1702-38,1702,Granados Y Calle Leandro P. Gaxiola,29.134626,-110.988835,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.988835 29.134626)
2559,1702-41,1702,Calle T. Lopez Del Castillo Y Opodepe,29.134217,-110.985518,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.985518 29.134217)
2560,1702-42,1702,Mazatan Y Olivares,29.132356,-110.983613,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.983613 29.132356)
2561,1702-43,1702,Mazatan Y Calle Simon Bley,29.132587,-110.981813,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.981813 29.132587)
2562,1702-44,1702,Mazatan Y Cale Arizona,29.132777,-110.979844,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.979844 29.132777)
2563,1702-45,1702,Mazatan Y 12 De Octubre,29.133077,-110.977577,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.977577 29.133077)
2564,1702-46,1702,Mazatan Y Monteverde,29.133269,-110.976161,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.976161 29.133269)
2565,1702-47,1702,Mazatan Y Calle De La Reforma,29.133542,-110.974255,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.974255 29.133542)
2566,1702-48,1702,Mazatan Y Gral. Piña,29.134012,-110.970262,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.970262 29.134012)
2567,1702-49,1702,Mazatan Y Calle Gral. Bernardo Reyes,29.134383,-110.967268,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.967268 29.134383)
2568,1901-40,1901,Calle Gral. Bernardo Reyes Y Huepac,29.127369,-110.965854,2,1901,1702,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.965854 29.127369)
2569,1702-54,1702,Blvd. Jose Lopez Portillo Y Calle Gral. Bernardo Reyes,29.125302,-110.965055,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.965055 29.125302)
2570,1702-55,1702,Blvd. Jose Lopez Portillo Y Calle Israel Gonzalez,29.125637,-110.961678,2,1702,1902,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.961678 29.125637)
2571,1702-56,1702,Blvd. Jose Lopez Portillo Y Calle Dos,29.125971,-110.958452,2,1702,1902,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.958452 29.125971)
2572,1702-57,1702,Blvd. Jose Lopez Portillo Y Calle Benito Juarez,29.126302,-110.95409,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.95409 29.126302)
2573,1702-64,1702,Calle Benito Juarez Y Lazaro Cardenas,29.108406,-110.953096,2,1702,1201,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953096 29.108406)
2574,1702-66,1702,Calle Benito Juarez E Ignacio Vallarta,29.102273,-110.953081,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953081 29.102273)
2575,1702-72,1702,Mariano Matamoros Y Av. Everardo Monroy,29.087411,-110.953359,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953359 29.087411)
2576,1702-74,1702,Mariano Matamoros Av. Oaxaca,29.082601,-110.952856,2,1702,1902,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.952856 29.082601)
2577,1702-76,1702,Av. Monterrey Y Mariano Matamoros,29.0787,-110.952181,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.952181 29.0787)
2578,1702-90,1702,Blvd. Luis Encinas,29.093748,-110.987002,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.987002 29.093748)
2579,1702-94,1702,Blvd. Solidariad Y Av. Leopoldo Ramos,29.104485,-110.992209,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992209 29.104485)
2580,1702-99,1702,Blvd. Solidariad,29.1193,-110.992276,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992276 29.1193)
2581,1702-100,1702,Blvd. Solidariad Y Av. Martin De Valencia,29.121917,-110.992268,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992268 29.121917)
2582,1702-105,1702,Blvd. Solidariad Y Granados,29.1341,-110.9936,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.9936 29.1341)
2583,1702-107,1702,Blvd. Solidariad Y Suaqui Grande,29.138005,-110.995043,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.995043 29.138005)
2584,1702-108,1702,Blvd. Solidariad Y Topague,29.13933,-110.995531,1,1702,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.995531 29.13933)
2585,402-124,402,BLVD SOLIDARIDAD Y CALLE PILARES,29.141586,-110.99621,2,402,1702,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.99621 29.141586)
2586,1703-1,1703,Blvd Agustin F Zamora Y San Miguel,29.167402,-111.015404,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015404 29.167402)
2587,1703-2,1703,Blvd Agustin F Zamora Y Vergeles,29.169993,-111.015696,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015696 29.169993)
2588,1703-3,1703,Blvd Agustin F Zamora Y Av Rabida Nte,29.170983,-111.015833,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015833 29.170983)
2589,1703-4,1703,Blvd Agustin F Zamora Y Av Carlos B Maldonado,29.173939,-111.016313,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.016313 29.173939)
2590,1703-5,1703,Blvd Paseo Basalto Yav Piedra Ortosa,29.175036,-111.018281,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.018281 29.175036)
2591,1703-6,1703,Blvd Paseo Basalto Y Av Piedra Magenta,29.17472,-111.020557,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.020557 29.17472)
2592,1703-7,1703,Blvd Paseo Basalto  Es Glorieta,29.174442,-111.022183,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.022183 29.174442)
2593,1703-8,1703,Blvd Agustin F Zamora Y Av Carlos B Maldonado,29.17395,-111.016625,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.016625 29.17395)
2594,1703-9,1703,Blvd Agustin F Zamora,29.172029,-111.016249,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.016249 29.172029)
2595,1703-10,1703,Blvd Agustin F Zamora Y Vergeles,29.169595,-111.015924,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015924 29.169595)
2596,1703-11,1703,Blvd Agustin F Zamora Y San Miguel,29.167973,-111.015727,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015727 29.167973)
2597,1703-12,1703,Blvd Agustin F Zamora Y Blvd Santa Ines,29.167557,-111.020278,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.020278 29.167557)
2598,1703-13,1703,Blvd Agustin F Zamora Y Calle San Luis,29.167084,-111.017924,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.017924 29.167084)
2599,1703-14,1703,Blvd Agustin F Zamora Y San Miguel,29.16696,-111.015609,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015609 29.16696)
2600,1703-15,1703,Blvd Agustin F Zamora Y Av Enguerrando Tapia Quijada,29.165352,-111.015406,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015406 29.165352)
2601,1703-16,1703,Blvd Agustin F Zamora Y Todos Los Santos,29.163393,-111.015201,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015201 29.163393)
2602,1703-17,1703,Blvd Agustin F Zamora Y Blvd Pueblo Nuevo,29.160923,-111.014918,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.014918 29.160923)
2603,1703-18,1703,Blvd Pueblo Bajo Y Blvd Agustin F Zamora,29.157823,-111.01229,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.01229 29.157823)
2604,1703-22,1703,Calle Pedro Salazar Felix Y Minas Nuevas,29.154561,-111.018874,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.018874 29.154561)
2605,1703-29,1703,Blvd Progreso   Y Calle Lazaro Merxcado,29.142303,-111.01774,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.01774 29.142303)
2606,1703-30,1703,Blvd Progreso   Y Sierra Colorada,29.143029,-111.013228,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.013228 29.143029)
2607,1703-31,1703,Blvd Progreso   Y Sierra Del Tule,29.143863,-111.00802,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.00802 29.143863)
2608,1703-32,1703,Blvd Progreso   Y Sierra Maycoba,29.144428,-111.005298,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.005298 29.144428)
2609,1703-33,1703,Blvd Progreso Y Enrique Oseguera,29.143916,-110.999508,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.999508 29.143916)
2610,1703-35,1703,Blvd Progreso Y Calle Margarita Maza De Juarez,29.14417,-110.992601,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992601 29.14417)
2611,1703-36,1703,Blvd Progreso Y Olivares,29.144679,-110.988306,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.988306 29.144679)
2612,1703-38,1703,Blvd Progreso Y 12 De Octubre,29.145677,-110.980648,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.980648 29.145677)
2613,1703-39,1703,Blvd Progreso Y Calle De La Reforma,29.145706,-110.976105,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.976105 29.145706)
2614,1703-40,1703,Blvd Progreso Y Gral Piña,29.145506,-110.97125,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.97125 29.145506)
2615,1703-41,1703,Blvd Progreso Y Gral Piña,29.145479,-110.970436,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.970436 29.145479)
2616,1703-42,1703,Blvd Progreso Y Gral Bernardo Reyes,29.14541,-110.966564,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.966564 29.14541)
2617,1703-43,1703,Blvd Progreso Y Banus,29.145105,-110.959553,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.959553 29.145105)
2618,1703-44,1703,Blvd Jose Maria Morelos,29.142862,-110.953616,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953616 29.142862)
2619,1703-45,1703,Blvd Jose Maria Morelos Y Calle Via Palermo,29.138329,-110.953641,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953641 29.138329)
2620,1703-46,1703,Blvd Jose Maria Morelos Y Calz. Sta. Cecilia,29.133733,-110.953362,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953362 29.133733)
2621,1703-47,1703,Blvd Jose Maria Morelos Y Av El Bachoco,29.128775,-110.95167,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.95167 29.128775)
2622,1703-52,1703,Blvd Jose Maria Morelos Y Periferico Norte,29.109804,-110.9513,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.9513 29.109804)
2623,1703-53,1703,Blvd Jose Maria Morelos Y Blvd Justo Sierra,29.105139,-110.951334,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.951334 29.105139)
2624,1703-54,1703,Blvd Jose Maria Morelos Y Ponciano Herrera,29.098303,-110.951288,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.951288 29.098303)
2625,1703-74,1703,Blvd Jose Maria Morelos Y  Paseo De La Cañada,29.12952,-110.951338,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.951338 29.12952)
2626,1703-75,1703,Blvd Jose Maria Morelos Y  Gilberto Escoboza Gamez,29.132588,-110.952451,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.952451 29.132588)
2627,1703-76,1703,Blvd Jose Maria Morelos Y Iztaccihuatl,29.136573,-110.953067,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953067 29.136573)
2628,1703-77,1703,Blvd Jose Maria Morelos Y Blvd Progreso,29.142836,-110.953111,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.953111 29.142836)
2629,1703-78,1703,Blvd Jose Maria Morelos Y Hermosa,29.145555,-110.959527,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.959527 29.145555)
2630,1703-79,1703,Blvd Jose Maria Morelos Y Calle Gral Bernardo Reyes,29.145817,-110.967925,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.967925 29.145817)
2631,1703-80,1703,Blvd Jose Maria Morelos Y Calle Gral Bernardo Reyes,29.145784,-110.968822,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.968822 29.145784)
2632,1703-81,1703,Blvd Jose Maria Morelos,29.145917,-110.972781,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.972781 29.145917)
2633,1703-82,1703,Blvd Jose Maria Morelos  CALLE JOSEMARIA ESCRIVER DE VALAGUER,29.146068,-110.9766,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.9766 29.146068)
2634,1703-83,1703,Blvd Jose Maria Morelos  CALLE JOSEMARIA ESCRIVER DE VALAGUER,29.146125,-110.977865,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.977865 29.146125)
2635,1703-84,1703,Blvd Jose Maria Morelos  FCO I. MADERO,29.145822,-110.982201,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.982201 29.145822)
2636,1703-85,1703,Blvd Jose Maria Morelos  Y Calle T Lopez Del Castillo,29.145173,-110.987347,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.987347 29.145173)
2637,1703-87,1703,Blvd Jose Maria Morelos  Y Blvd Solidaridad,29.145259,-110.996308,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.996308 29.145259)
2638,1703-88,1703,Blvd Jose Maria Morelos  Y Prof Leo Sandoval,29.14884,-110.996409,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.996409 29.14884)
2639,1703-90,1703,Blvd Jose Maria Morelos  Y Rotello,29.155898,-110.996758,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.996758 29.155898)
2640,1703-91,1703,Blvd Jose Maria Morelos  Y Dr Jose Jimenez Cervante,29.160375,-111.001088,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.001088 29.160375)
2641,1703-92,1703,Blvd Jose Maria Morelos  Y Palo Fierro,29.159694,-111.00631,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.00631 29.159694)
2642,1703-93,1703,Blvd Jose Maria Morelos  Y Calz Pueblitos,29.159383,-111.008709,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.008709 29.159383)
2643,1703-95,1703,Blvd Jose Maria Morelos  Y Blvd Pueblo Nuevo,29.160346,-111.014594,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.014594 29.160346)
2644,1703-96,1703,Blvd Agustin F Zamora,29.163327,-111.014925,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.014925 29.163327)
2645,1703-97,1703,Blvd Agustin F Zamora Av Cascadas,29.165393,-111.015153,1,1703,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.015153 29.165393)
2646,1802-1,1802,MARGARAITA MAZA DE JUAREZ Y CAMPO VERDE,29.143432,-110.991895,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.991895 29.143432)
2647,1802-2,1802,Blvd Progreso y solidaridad,29.144191,-110.995372,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.995372 29.144191)
2648,1802-3,1802,Blvd Progreso y solidaridad,29.143951,-110.998037,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.998037 29.143951)
2649,1802-4,1802,blvd progreso y unidad,29.144726,-111.001032,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.001032 29.144726)
2650,1802-5,1802,blvd progreeso y agustin f. zamora,29.144212,-111.007719,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.007719 29.144212)
2651,1802-6,1802,calle sierra de la huerta y cerro del vijia,29.142954,-111.009006,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.009006 29.142954)
2652,1802-7,1802,calle sierra de la huerta y bolson de mapimi,29.140547,-111.00811,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.00811 29.140547)
2653,1802-8,1802,calle sierra de la huerta y campo verde,29.139947,-111.007591,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.007591 29.139947)
2654,1802-9,1802,campo verde y sierra de las pintas,29.140579,-111.005331,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.005331 29.140579)
2655,1802-10,1802,campo verde y unidad,29.141785,-111.001069,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-111.001069 29.141785)
2656,1802-11,1802,campo verde y solidaridad,29.142802,-110.996558,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.996558 29.142802)
2657,1802-16,1802,blvd solidaridad y av lucas alaman,29.127543,-110.99266,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.99266 29.127543)
2658,1901-63,1901,Blvd. Solidaridad Y Av. Mariano Jimenez,29.125797,-110.992686,2,1901,1802,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992686 29.125797)
2659,1802-18,1802,blvd solidaridad y av martin de valencia,29.122534,-110.992621,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992621 29.122534)
2660,1802-21,1802,blvd solidaridad y leona vicario,29.111366,-110.992608,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992608 29.111366)
2661,1802-24,1802,blvd solidaridad y av enrique quijada,29.104188,-110.992516,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.992516 29.104188)
2662,1802-36,1802,blvd luis encinas j. y calle av rosales,29.083709,-110.95892,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.95892 29.083709)
2663,1802-37,1802,av rosales y av dr. Alberto g. noeriga,29.080042,-110.957954,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.957954 29.080042)
2664,1802-46,1802,blvd agustin de vildosola y av carlos balderrama,29.05703,-110.955107,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.955107 29.05703)
2665,1802-53,1802,blvd agustin de vildosola y blvd solidaridad,29.038628,-110.958607,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.958607 29.038628)
2666,1802-54,1802,blvd solidaridad y av comercail villa honorable,29.040157,-110.960374,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.960374 29.040157)
2667,1802-57,1802,blvd solidaridad y mocorito,29.050359,-110.963187,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.963187 29.050359)
2668,1802-58,1802,blvd solidaridad y callejon cruz galvez,29.054674,-110.963896,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.963896 29.054674)
2669,1802-59,1802,blvd solidaridad y av carlos balderrama,29.056317,-110.964739,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.964739 29.056317)
2670,1802-60,1802,blvd solidaridad y blvd villa de seris,29.059546,-110.966248,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.966248 29.059546)
2671,1802-61,1802,blvd solidaridad y cjon rosales,29.062617,-110.966843,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.966843 29.062617)
2672,1802-62,1802,blvd solidaridad y de la cultura,29.066924,-110.969265,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.969265 29.066924)
2673,1802-63,1802,blvd solidaridad y blvd francisco serna,29.069968,-110.971292,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.971292 29.069968)
2674,1802-64,1802,blvd solidaridad y padua,29.072135,-110.973755,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.973755 29.072135)
2675,1802-65,1802,blvd solidaridad y calle e,29.07372,-110.976445,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.976445 29.07372)
2676,1802-66,1802,blvd solidaridad y calle de los olmos,29.075456,-110.979323,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.979323 29.075456)
2677,1802-67,1802,blvd solidaridad y av villa hidalgo,29.079164,-110.981903,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.981903 29.079164)
2678,1802-68,1802,blvd solidaridad y calle real ddel arco,29.083183,-110.983649,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.983649 29.083183)
2679,1802-69,1802,blvd solidaridad y blvd luis donaldo colosio,29.086544,-110.987063,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.987063 29.086544)
2680,1802-70,1802,blvd solidaridad y blvd juan navarrete,29.088745,-110.988622,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.988622 29.088745)
2681,1802-71,1802,blvd juan navarrete y waterpolo,29.088995,-110.986679,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.986679 29.088995)
2682,1802-72,1802,blvd juan navarrete y equitacion,29.089284,-110.98379,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.98379 29.089284)
2683,1802-73,1802,blvd juan navarrete y calle real del arco,29.088054,-110.979251,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.979251 29.088054)
2684,1802-74,1802,blvd juan navarrete y olivares,29.08711,-110.976072,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.976072 29.08711)
2685,1802-75,1802,blvd juan navarrete y del retiro,29.085378,-110.971431,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.971431 29.085378)
2686,1802-76,1802,blvd juan navarrete,29.086057,-110.96725,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.96725 29.086057)
2687,1802-77,1802,blvd juan navarrete y blvd luis encinas j,29.086728,-110.963913,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.963913 29.086728)
2688,1802-79,1802,blvd luis encinas j y calle guerrero,29.084174,-110.95442,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.95442 29.084174)
2689,1802-80,1802,blvd luis encinas j y calle benito juarez,29.083258,-110.951264,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.951264 29.083258)
2690,1802-81,1802,blvd luis encinas j y calle jesus garcia,29.082316,-110.948148,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.948148 29.082316)
2691,1802-82,1802,blvd luis encinas j y calle narbona,29.081301,-110.944776,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.944776 29.081301)
2692,101-78,101,Luis Encinas y Ures,29.080525,-110.942021,3,101,1902,1802,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.942021 29.080525)
2693,101-82,101,Luis Encinas y Royal,29.079949,-110.926331,2,101,1802,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.926331 29.079949)
2694,601-46,601,Luis Encinas Escuela Vicente Guerrero,29.080142,-110.924131,7,601,101,102,801,1802,1901,1902,0,0,0,0,NA,NA,NA,POINT (-110.924131 29.080142)
2695,1802-88,1802,periferico oriente y calle canal principal,29.080763,-110.923804,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.923804 29.080763)
2696,1802-89,1802,periferico oriente y oviachic,29.082983,-110.924772,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.924772 29.082983)
2697,1802-90,1802,periferico oriente y macuzari,29.085162,-110.92561,1,1802,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,POINT (-110.92561 29.085162)
